sector_code,sector_name,multiplier_production_in_region,multiplier_production_out_region,multiplier_value_added_in_region,multiplier_value_added_out_region,multiplier_employment_in_region,multiplier_employment_out_region,unit_production,unit_value_added,unit_employment,region,table_year,classification
13,목재 및 목제품 ,1.257247009193312,0.883840655561901,0.3731673500805994,0.33865354565454175,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
14,펄프 및 종이제품,1.268057248184246,0.907112609683933,0.40457964611518243,0.34567222345205134,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
15,인쇄 및 기록매체 복제,1.3145798113170444,0.8833889811297486,0.4970910507369301,0.33998943945900634,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
16,석탄 및 석유제품,1.0922036217343245,0.7230027078034935,0.23381324045573548,0.23120193547997064,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
17,기초화학물질,1.1604465972563078,0.6116694382617802,0.2513777874965864,0.23130786428968192,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
18,합성수지 및 합성고무,1.0953400508101045,0.6536882619101885,0.3602321120227569,0.21339098735245005,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
19,화학섬유,1.1754930542100395,0.7103200480570946,0.34170075290279095,0.2506084858656024,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
20,의약품,1.1688115759373257,0.47378018084657536,0.5868519881244976,0.19270460263526668,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
21,비료 및 농약,1.149673693804255,0.46304567032532185,0.4398488662094042,0.18425117088177434,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
22,기타 화학제품,1.1590667784405937,0.6527245570993903,0.4636652223393443,0.2396031313208034,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
23,플라스틱제품,1.1496525813554712,0.8817747021034987,0.4094074994622016,0.3129808165692299,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
24,고무제품,1.2874962543774398,0.9096486818475185,0.3792335268016893,0.3361339464246679,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
25,유리 및 유리제품,1.2026573364231241,0.6507648435395059,0.4980371226128377,0.2619232934735104,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
26,기타 비금속광물제품,1.2603322690177734,1.1157560121617984,0.36919094910070577,0.430697775260001,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
27,철강1차제품,1.244923431766229,0.9378674124023281,0.2951565029230177,0.33504150873681965,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
28,비철금속괴 및 1차제품,1.1803723895992648,0.6074849527411021,0.2845051563336379,0.21329050203710115,,,원/원,원/원,명/10억원,대구,2020,중분류(83부문)
